frame,sceneChanged,numDetections,detections,numTracks,tracks,activeLeadId,riskLevel,ttc
1042,0,3,7:448:378:115:93:0.6986;7:640:353:141:117:0.7511;7:776:359:254:105:0.2896,3,53:7:640:353:141:117;54:7:448:378:115:93;58:7:776:359:254:105,-1,NONE,inf
1043,0,3,7:454:375:115:96:0.5460;7:646:351:145:118:0.8491;7:928:356:113:99:0.2082,3,53:7:646:351:145:118;54:7:454:375:115:96;58:7:928:356:113:99,-1,NONE,inf
1044,0,3,5:457:373:115:98:0.2663;7:653:350:147:120:0.6963;7:775:356:278:110:0.4495,3,53:7:653:350:147:120;54:5:457:373:115:98;58:7:775:356:278:110,-1,NONE,inf
1045,0,5,0:1151:406:33:79:0.3046;2:351:441:17:11:0.2954;7:464:373:115:99:0.4159;7:660:347:149:124:0.8109;7:803:355:263:111:0.5262,3,53:7:660:347:149:124;54:7:464:373:115:99;58:7:803:355:263:111,54,SAFE,inf
1046,0,4,0:1166:369:40:118:0.2703;2:492:431:91:42:0.3957;7:665:347:154:125:0.7890;7:806:353:274:117:0.5026,3,53:7:665:347:154:125;54:2:492:431:91:42;58:7:806:353:274:117,54,SAFE,inf
1047,0,4,0:1201:392:31:96:0.1414;7:473:373:118:98:0.3807;7:674:345:155:127:0.8232;7:811:354:286:113:0.6226,3,53:7:674:345:155:127;54:7:473:373:118:98;58:7:811:354:286:113,54,SAFE,inf
1048,0,4,7:478:372:119:100:0.3928;7:678:343:163:129:0.8283;7:833:353:277:117:0.6146;7:1108:384:171:66:0.2072,3,53:7:678:343:163:129;54:7:478:372:119:100;58:7:833:353:277:117,54,SAFE,inf
1049,0,4,7:482:368:124:107:0.5772;7:686:343:162:128:0.8360;7:831:347:295:124:0.5579;7:1120:392:99:58:0.1805,3,53:7:686:343:162:128;54:7:482:368:124:107;58:7:831:347:295:124,54,SAFE,8.538
1050,0,5,0:1267:367:12:46:0.1310;7:489:370:121:103:0.5798;7:695:341:166:132:0.8298;7:840:345:300:125:0.5424;7:1137:391:98:59:0.2598,3,53:7:695:341:166:132;54:7:489:370:121:103;58:7:840:345:300:125,54,SAFE,2.620
1051,0,4,7:494:369:125:105:0.6595;7:700:340:172:133:0.8622;7:1068:349:90:112:0.1401;7:1152:386:124:65:0.1277,3,53:7:700:340:172:133;54:7:494:369:125:105;58:7:1068:349:90:112,54,SAFE,1.897
1052,0,6,7:499:369:124:106:0.5585;7:506:398:214:75:0.1555;7:708:338:175:136:0.8712;7:856:370:192:103:0.1198;7:1068:346:108:115:0.1050;7:1170:390:99:61:0.2221,3,53:7:708:338:175:136;54:7:499:369:124:106;58:7:1170:390:99:61,54,DANGER,1.680
1053,0,4,7:506:367:124:107:0.5836;7:715:336:180:138:0.8614;7:884:370:179:103:0.1886;7:1188:392:91:61:0.1585,3,53:7:715:336:180:138;54:7:506:367:124:107;58:7:1188:392:91:61,54,DANGER,1.606
1054,0,6,2:401:438:16:13:0.2325;5:510:365:128:110:0.5011;7:516:399:215:76:0.1086;7:724:335:182:140:0.8905;7:887:369:193:104:0.1079;7:1205:392:74:64:0.1074,3,53:7:724:335:182:140;54:5:510:365:128:110;58:7:1205:392:74:64,54,DANGER,1.548
1055,0,4,2:1226:396:53:60:0.1564;7:515:365:130:111:0.6821;7:731:333:228:145:0.9385;7:902:370:189:104:0.2126,3,53:7:731:333:228:145;54:7:515:365:130:111;58:2:1226:396:53:60,-1,NONE,inf
1056,0,3,7:520:363:131:113:0.6162;7:738:331:218:147:0.9272;7:918:338:330:139:0.5964,2,53:7:738:331:218:147;54:7:520:363:131:113,54,SAFE,1.540
1057,0,4,7:526:364:131:114:0.4791;7:745:329:214:151:0.9528;7:928:372:196:105:0.1923;7:1116:339:157:127:0.3942,2,53:7:745:329:214:151;54:7:526:364:131:114,54,DANGER,1.365
1058,0,3,7:532:367:133:112:0.5117;7:755:328:204:154:0.9509;7:1128:338:151:128:0.1452,2,53:7:755:328:204:154;54:7:532:367:133:112,54,SAFE,inf
1059,0,4,2:925:432:142:48:0.1454;7:538:363:132:116:0.6105;7:761:326:198:157:0.9543;7:1209:392:70:78:0.1840,2,53:7:761:326:198:157;54:7:538:363:132:116,54,SAFE,inf
1060,0,2,7:540:360:135:120:0.7068;7:767:324:192:161:0.9285,2,53:7:767:324:192:161;54:7:540:360:135:120,54,SAFE,inf
1061,0,3,2:437:439:14:10:0.2764;7:544:359:139:122:0.6132;7:775:323:184:163:0.9418,2,53:7:775:323:184:163;54:7:544:359:139:122,54,SAFE,inf
1062,0,4,2:441:438:16:12:0.2341;7:550:357:140:124:0.7297;7:783:321:176:165:0.9364;7:990:362:289:127:0.1763,2,53:7:783:321:176:165;54:7:550:357:140:124,54,SAFE,inf
1063,0,4,2:320:417:43:44:0.2083;7:553:355:143:129:0.7870;7:791:319:168:169:0.9516;7:989:371:290:118:0.2737,2,53:7:791:319:168:169;54:7:553:355:143:129,54,SAFE,inf
1064,0,4,2:449:438:16:11:0.2779;7:559:356:143:128:0.6646;7:800:318:159:169:0.8877;7:1027:370:216:118:0.1714,2,53:7:800:318:159:169;54:7:559:356:143:128,54,SAFE,inf
1065,0,3,7:563:351:146:134:0.6111;7:806:316:153:173:0.8510;7:1137:374:133:116:0.1134,2,53:7:806:316:153:173;54:7:563:351:146:134,-1,NONE,inf
1066,0,4,2:320:417:46:44:0.2208;7:569:353:146:132:0.6233;7:819:313:259:178:0.8648;7:1150:377:129:116:0.1220,2,53:7:819:313:259:178;54:7:569:353:146:132,-1,NONE,inf
1067,0,4,0:635:353:86:90:0.2135;7:571:350:152:136:0.7405;7:822:310:137:182:0.8780;7:1171:378:108:114:0.1395,2,53:7:822:310:137:182;54:7:571:350:152:136,-1,NONE,inf
1068,0,5,0:638:351:91:85:0.1067;2:466:437:13:10:0.2453;7:576:350:155:137:0.8208;7:830:311:129:184:0.7439;7:1182:376:97:132:0.1453,2,53:7:830:311:129:184;54:7:576:350:155:137,-1,NONE,inf
1069,0,5,2:320:407:61:63:0.2670;2:469:438:13:10:0.2392;7:581:349:157:138:0.8313;7:839:311:120:185:0.8282;7:1198:376:81:126:0.1743,2,53:7:839:311:120:185;54:7:581:349:157:138,-1,NONE,inf
1070,0,4,2:320:404:62:61:0.3491;2:474:438:14:11:0.3086;7:585:347:161:141:0.8370;7:848:315:111:185:0.7284,2,53:7:848:315:111:185;54:7:585:347:161:141,-1,NONE,inf
1071,0,3,2:320:402:65:62:0.5221;7:588:346:167:144:0.8626;7:855:317:104:173:0.7490,2,53:7:855:317:104:173;54:7:588:346:167:144,-1,NONE,inf
1072,0,4,2:320:402:64:62:0.3969;2:481:437:15:11:0.3561;7:594:345:168:146:0.8528;7:868:319:91:170:0.5383,3,53:7:868:319:91:170;54:7:594:345:168:146;59:2:320:402:64:62,-1,NONE,inf
1073,0,3,2:320:402:66:64:0.2133;7:599:342:171:150:0.8353;7:880:294:396:215:0.7255,3,53:7:880:294:396:215;54:7:599:342:171:150;59:2:320:402:66:64,-1,NONE,inf
1074,0,3,2:489:436:15:12:0.3747;7:602:341:178:152:0.8344;7:888:291:389:221:0.7975,2,53:7:888:291:389:221;54:7:602:341:178:152,-1,NONE,inf
1075,0,3,2:493:436:14:11:0.2637;7:606:338:183:156:0.8902;7:896:287:383:227:0.8800,2,53:7:896:287:383:227;54:7:606:338:183:156,-1,NONE,inf
1076,0,4,2:496:435:17:12:0.3051;7:611:336:187:158:0.8450;7:809:401:52:54:0.2596;7:905:282:374:236:0.8963,3,53:7:905:282:374:236;54:7:611:336:187:158;60:2:496:435:17:12,-1,NONE,inf
1077,0,4,2:499:437:15:10:0.4654;7:615:335:193:160:0.8988;7:815:401:50:66:0.2166;7:912:279:367:240:0.8917,3,53:7:912:279:367:240;54:7:615:335:193:160;60:2:499:437:15:10,-1,NONE,inf
1078,0,5,0:27:316:16:32:0.1115;7:617:333:199:163:0.9194;7:821:400:51:61:0.1697;7:874:336:85:149:0.4515;7:923:274:356:248:0.8396,2,53:7:923:274:356:248;54:7:617:333:199:163,-1,NONE,inf
1079,0,5,7:624:332:204:165:0.9194;7:823:401:61:66:0.3604;7:881:391:50:81:0.3695;7:929:337:30:151:0.3604;7:935:270:344:255:0.8568,2,53:7:935:270:344:255;54:7:624:332:204:165,-1,NONE,inf
1080,0,5,2:510:436:13:10:0.2341;7:628:329:208:170:0.9476;7:831:402:59:66:0.2951;7:888:389:71:90:0.2275;7:941:265:338:263:0.8004,2,53:7:941:265:338:263;54:7:628:329:208:170,-1,NONE,inf
1081,0,4,2:514:436:14:10:0.2130;7:630:327:212:174:0.9092;7:840:402:54:67:0.4031;7:958:260:321:272:0.8108,3,53:7:958:260:321:272;54:7:630:327:212:174;61:7:840:402:54:67,-1,NONE,inf
1082,0,5,2:516:436:14:10:0.4040;7:632:324:222:177:0.9285;7:849:401:50:60:0.2207;7:900:390:59:85:0.5110;7:958:256:321:279:0.8594,4,53:7:958:256:321:279;54:7:632:324:222:177;60:2:516:436:14:10;61:7:900:390:59:85,-1,NONE,inf
1083,0,6,0:44:312:22:26:0.1054;0:982:447:25:48:0.1131;7:636:322:228:183:0.9353;7:851:402:53:64:0.2603;7:907:391:52:85:0.3604;7:963:246:316:292:0.7359,3,53:7:963:246:316:292;54:7:636:322:228:183;61:7:907:391:52:85,-1,NONE,inf
1084,0,5,2:522:436:14:10:0.3286;7:638:319:240:186:0.9374;7:862:403:50:68:0.1180;7:913:392:46:85:0.5629;7:983:248:296:294:0.8083,4,53:7:983:248:296:294;54:7:638:319:240:186;60:2:522:436:14:10;61:7:913:392:46:85,-1,NONE,inf
1085,0,4,2:524:436:14:10:0.4345;7:643:316:242:192:0.9402;7:921:388:78:89:0.4231;7:990:250:289:298:0.8313,4,53:7:990:250:289:298;54:7:643:316:242:192;60:2:524:436:14:10;61:7:921:388:78:89,-1,NONE,inf
1086,0,3,0:1012:448:34:52:0.1027;7:645:314:250:197:0.9249;7:929:253:350:296:0.4465,2,53:7:929:253:350:296;54:7:645:314:250:197,-1,NONE,inf
1087,0,5,0:1029:452:29:46:0.1520;2:530:435:14:11:0.2333;5:934:391:25:93:0.2575;7:651:311:256:201:0.9513;7:1015:257:264:297:0.7097,3,53:7:1015:257:264:297;54:7:651:311:256:201;61:5:934:391:25:93,-1,NONE,inf
1088,0,5,0:1041:452:29:50:0.1598;2:531:436:15:10:0.4505;7:655:306:263:207:0.9441;7:937:388:85:93:0.1474;7:1021:261:258:273:0.6507,4,53:7:1021:261:258:273;54:7:655:306:263:207;60:2:531:436:15:10;61:7:937:388:85:93,-1,NONE,inf
1089,0,4,0:1055:453:29:49:0.2145;2:534:436:14:10:0.3448;7:657:304:278:212:0.9260;7:1047:262:232:270:0.6825,3,53:7:1047:262:232:270;54:7:657:304:278:212;60:2:534:436:14:10,-1,NONE,inf
1090,0,4,2:536:436:15:10:0.2793;7:659:299:293:218:0.9324;7:954:383:107:108:0.1908;7:1044:265:235:259:0.7163,3,53:7:1044:265:235:259;54:7:659:299:293:218;60:2:536:436:15:10,-1,NONE,inf
1091,0,3,2:537:435:14:11:0.2405;7:661:296:295:223:0.9021;7:1054:268:225:257:0.7700,3,53:7:1054:268:225:257;54:7:661:296:295:223;60:2:537:435:14:11,-1,NONE,inf
1092,0,4,2:538:435:13:11:0.2842;7:663:291:296:225:0.9015;7:974:421:104:70:0.1352;7:1065:268:214:260:0.7482,3,53:7:1065:268:214:260;54:7:663:291:296:225;60:2:538:435:13:11,-1,NONE,inf
1093,0,4,2:538:435:13:11:0.3034;2:940:470:37:27:0.1392;7:666:285:293:230:0.8384;7:1077:270:202:255:0.7564,3,53:7:1077:270:202:255;54:7:666:285:293:230;60:2:538:435:13:11,-1,NONE,inf
1094,0,5,2:538:435:13:10:0.2469;2:561:413:48:37:0.1038;2:952:474:39:26:0.1337;7:668:280:291:233:0.8703;7:1086:271:193:250:0.8085,3,53:7:1086:271:193:250;54:7:668:280:291:233;60:2:538:435:13:10,-1,NONE,inf
1095,0,3,2:967:474:37:26:0.2009;7:669:275:290:244:0.8853;7:1090:272:189:253:0.7507,2,53:7:1090:272:189:253;54:7:669:275:290:244,-1,NONE,inf
1096,0,8,2:343:400:71:60:0.2540;2:432:420:18:22:0.2010;2:512:451:19:12:0.3540;2:539:435:13:10:0.2947;2:980:478:42:24:0.1235;7:669:274:290:244:0.9525;7:1028:422:62:60:0.1032;7:1109:272:170:255:0.7553,3,53:7:1109:272:170:255;54:7:669:274:290:244;60:2:539:435:13:10,-1,NONE,inf
1097,0,3,2:540:434:12:10:0.2764;7:668:275:291:243:0.8793;7:1124:271:155:256:0.7103,3,53:7:1124:271:155:256;54:7:668:275:291:243;60:2:540:434:12:10,-1,NONE,inf
1098,0,4,2:513:451:18:12:0.2492;7:668:275:291:245:0.9545;7:838:426:221:103:0.1389;7:1127:273:152:259:0.5918,2,53:7:1127:273:152:259;54:7:668:275:291:245,-1,NONE,inf
1099,0,4,2:540:435:12:10:0.3379;2:631:430:28:16:0.2077;7:671:275:288:248:0.8737;7:1133:275:146:248:0.5014,3,53:7:1133:275:146:248;54:7:671:275:288:248;60:2:540:435:12:10,-1,NONE,inf
1100,0,3,2:1049:477:51:40:0.3396;7:672:275:287:250:0.8535;7:1119:277:160:251:0.4770,2,53:7:1119:277:160:251;54:7:672:275:287:250,-1,NONE,inf
1101,0,3,2:474:423:56:45:0.1111;7:672:275:287:251:0.8442;7:1160:276:119:265:0.2987,2,53:7:1160:276:119:265;54:7:672:275:287:251,-1,NONE,inf
1102,0,3,2:498:436:33:33:0.1223;7:675:275:284:254:0.9095;7:1150:328:129:201:0.3828,2,53:7:1150:328:129:201;54:7:675:275:284:254,-1,NONE,inf
1103,0,3,2:504:453:25:14:0.2159;7:674:275:285:255:0.9383;7:1192:352:87:173:0.3151,2,53:7:1192:352:87:173;54:7:674:275:285:255,-1,NONE,inf
1104,0,3,2:538:437:14:10:0.4683;7:675:275:284:254:0.8858;7:1239:355:40:161:0.2241,3,53:7:1239:355:40:161;54:7:675:275:284:254;60:2:538:437:14:10,-1,NONE,inf
1105,0,2,2:538:437:14:10:0.4855;7:678:275:281:254:0.8847,2,54:7:678:275:281:254;60:2:538:437:14:10,-1,NONE,inf
1106,0,2,2:537:437:14:11:0.3714;7:678:275:281:254:0.9038,2,54:7:678:275:281:254;60:2:537:437:14:11,-1,NONE,inf
1107,0,2,2:537:437:14:11:0.4228;7:681:275:278:254:0.9108,2,54:7:681:275:278:254;60:2:537:437:14:11,-1,NONE,inf
1108,0,2,2:536:437:15:11:0.3567;7:682:275:277:254:0.9407,2,54:7:682:275:277:254;60:2:536:437:15:11,-1,NONE,inf
1109,0,2,2:536:437:15:11:0.3527;7:682:274:277:255:0.8883,2,54:7:682:274:277:255;60:2:536:437:15:11,-1,NONE,inf
1110,0,3,2:536:438:15:10:0.3124;2:1071:482:208:121:0.1825;7:681:275:278:255:0.9407,2,54:7:681:275:278:255;60:2:536:438:15:10,-1,NONE,inf
1111,0,2,2:535:437:16:12:0.3761;7:681:274:278:256:0.9053,2,54:7:681:274:278:256;60:2:535:437:16:12,-1,NONE,inf
1112,0,3,2:535:438:16:11:0.2342;2:1171:487:108:125:0.2876;7:684:275:275:254:0.9242,2,54:7:684:275:275:254;60:2:535:438:16:11,-1,NONE,inf
1113,0,1,7:685:274:274:255:0.9089,1,54:7:685:274:274:255,-1,NONE,inf
1114,0,2,2:534:438:13:11:0.2398;7:685:275:274:254:0.9219,1,54:7:685:275:274:254,-1,NONE,inf
1115,0,2,2:534:439:14:10:0.3079;7:688:275:271:255:0.9061,2,54:7:688:275:271:255;60:2:534:439:14:10,-1,NONE,inf
1116,0,2,2:534:439:13:10:0.2911;7:694:6:584:644:0.9136,2,54:7:694:6:584:644;60:2:534:439:13:10,-1,NONE,inf
1117,0,4,0:29:298:21:54:0.1093;2:479:436:40:31:0.2689;2:534:439:12:10:0.3068;7:693:275:266:254:0.8670,2,54:7:693:275:266:254;60:2:534:439:12:10,-1,NONE,inf
1118,0,2,2:534:438:13:11:0.4458;7:693:275:266:254:0.8762,2,54:7:693:275:266:254;60:2:534:438:13:11,-1,NONE,inf
1119,0,2,2:534:439:13:10:0.3163;7:695:12:584:657:0.8411,2,54:7:695:12:584:657;60:2:534:439:13:10,-1,NONE,inf
1120,0,2,2:534:439:12:10:0.3297;7:697:8:582:655:0.8707,2,54:7:697:8:582:655;60:2:534:439:12:10,-1,NONE,inf
1121,0,2,2:533:439:13:10:0.2715;7:696:0:583:666:0.8480,2,54:7:696:0:583:666;60:2:533:439:13:10,-1,NONE,inf
1122,0,2,2:534:439:12:10:0.2292;7:701:2:578:667:0.8377,2,54:7:701:2:578:667;60:2:534:439:12:10,-1,NONE,inf
1123,0,2,2:533:439:12:10:0.2762;7:707:7:571:647:0.8562,2,54:7:707:7:571:647;60:2:533:439:12:10,-1,NONE,inf
1124,0,2,2:534:439:12:10:0.2042;7:706:17:573:637:0.8782,2,54:7:706:17:573:637;60:2:534:439:12:10,-1,NONE,inf
1125,0,2,2:534:439:12:10:0.2539;7:706:275:253:255:0.8266,2,54:7:706:275:253:255;60:2:534:439:12:10,-1,NONE,inf
1126,0,2,2:534:439:12:10:0.2831;7:709:275:250:255:0.8714,2,54:7:709:275:250:255;60:2:534:439:12:10,-1,NONE,inf
1127,0,2,2:533:439:11:10:0.2225;7:712:274:247:255:0.8314,2,54:7:712:274:247:255;60:2:533:439:11:10,-1,NONE,inf
1128,0,1,7:716:275:243:254:0.7417,1,54:7:716:275:243:254,-1,NONE,inf
1129,0,2,0:10:294:25:60:0.1201;7:719:275:240:254:0.8999,1,54:7:719:275:240:254,-1,NONE,inf
1130,0,2,2:534:439:11:10:0.2853;7:722:275:237:255:0.8956,2,54:7:722:275:237:255;60:2:534:439:11:10,-1,NONE,inf
1131,0,1,7:726:275:233:254:0.8397,1,54:7:726:275:233:254,-1,NONE,inf
1132,0,2,1:739:449:33:58:0.1198;7:729:275:230:254:0.8266,1,54:7:729:275:230:254,-1,NONE,inf
1133,0,2,0:7:293:23:58:0.1220;7:734:276:225:253:0.8307,1,54:7:734:276:225:253,-1,NONE,inf
1134,0,1,7:736:275:223:254:0.8998,1,54:7:736:275:223:254,-1,NONE,inf
1135,0,1,7:738:276:221:253:0.9001,1,54:7:738:276:221:253,-1,NONE,inf
1136,0,2,2:405:467:26:10:0.2188;7:742:3:537:591:0.7746,1,54:7:742:3:537:591,-1,NONE,inf
1137,0,2,2:403:467:26:10:0.2465;7:744:11:534:591:0.8338,1,54:7:744:11:534:591,-1,NONE,inf
1138,0,1,7:747:11:532:616:0.8802,1,54:7:747:11:532:616,-1,NONE,inf
1139,0,1,7:750:4:529:636:0.8490,1,54:7:750:4:529:636,-1,NONE,inf
1140,0,1,7:749:274:210:255:0.8686,1,54:7:749:274:210:255,-1,NONE,inf
1141,0,3,2:487:438:28:18:0.2173;2:535:438:10:10:0.2199;7:753:274:206:255:0.8132,1,54:7:753:274:206:255,-1,NONE,inf
1142,0,1,7:756:275:203:255:0.8223,1,54:7:756:275:203:255,-1,NONE,inf
1143,0,2,2:758:427:45:64:0.5900;7:771:274:188:256:0.8466,1,54:7:771:274:188:256,-1,NONE,inf
1144,0,2,2:375:467:26:14:0.2579;7:761:274:198:256:0.8702,1,54:7:761:274:198:256,-1,NONE,inf
1145,0,2,2:331:425:103:61:0.1283;7:751:11:528:653:0.9274,1,54:7:751:11:528:653,-1,NONE,inf
1146,0,2,2:765:423:57:72:0.6296;7:805:274:154:258:0.8464,1,54:7:805:274:154:258,-1,NONE,inf
1147,0,3,2:460:460:27:20:0.3055;2:767:421:62:75:0.6441;7:815:274:144:256:0.8350,1,54:7:815:274:144:256,-1,NONE,inf
1148,0,3,2:460:460:25:21:0.4815;2:770:418:68:79:0.6639;7:825:274:134:257:0.8872,2,54:7:825:274:134:257;62:2:770:418:68:79,-1,NONE,inf
1149,0,3,2:459:459:26:22:0.2597;2:774:418:81:81:0.6274;7:837:275:122:255:0.7749,3,54:7:837:275:122:255;62:2:774:418:81:81;63:2:459:459:26:22,-1,NONE,inf
1150,0,2,2:777:418:91:81:0.6304;7:847:95:432:562:0.8554,2,54:7:847:95:432:562;62:2:777:418:91:81,-1,NONE,inf
1151,0,2,2:780:419:101:81:0.6941;7:861:274:98:257:0.7679,2,54:7:861:274:98:257;62:2:780:419:101:81,-1,NONE,inf
1152,0,3,2:362:471:52:21:0.3301;2:784:415:112:85:0.6960;7:874:93:405:574:0.9000,2,62:2:784:415:112:85;63:2:362:471:52:21,-1,NONE,inf
1153,0,2,2:786:419:125:83:0.6744;7:891:63:388:593:0.8861,1,62:2:786:419:125:83,-1,NONE,inf
1154,0,3,2:345:473:64:23:0.3512;2:789:418:137:87:0.6662;7:905:48:374:614:0.9026,3,62:2:789:418:137:87;63:2:345:473:64:23;64:7:905:48:374:614,-1,NONE,inf
1155,0,2,2:793:420:142:86:0.7797;7:924:14:355:644:0.8859,2,62:2:793:420:142:86;64:7:924:14:355:644,-1,NONE,inf
1156,0,3,2:796:418:148:90:0.8232;7:878:394:85:75:0.1406;7:949:0:330:654:0.8642,2,62:2:796:418:148:90;64:7:949:0:330:654,-1,NONE,inf
1157,0,5,2:342:434:61:32:0.3065;2:535:439:11:10:0.2905;2:800:417:152:93:0.7459;7:868:391:91:92:0.5280;7:968:4:311:656:0.9010,3,62:2:800:417:152:93;63:2:342:434:61:32;64:7:968:4:311:656,-1,NONE,inf
1158,0,5,2:320:466:153:64:0.2090;2:535:439:11:11:0.2987;2:803:418:156:93:0.7892;7:880:390:136:107:0.1980;7:996:4:283:657:0.7155,2,62:2:803:418:156:93;64:7:996:4:283:657,-1,NONE,inf
1159,0,4,2:534:440:12:10:0.2504;2:807:419:152:95:0.7705;7:882:390:152:101:0.3380;7:1025:3:254:661:0.8586,2,62:2:807:419:152:95;64:7:1025:3:254:661,-1,NONE,inf
1160,0,5,2:534:440:12:10:0.2125;2:811:419:148:96:0.8678;7:0:328:292:183:0.1321;7:883:391:186:100:0.2871;7:1061:4:218:662:0.8320,3,62:2:811:419:148:96;64:7:1061:4:218:662;65:7:883:391:186:100,-1,NONE,inf
1161,0,3,2:815:418:144:100:0.7892;7:889:389:231:105:0.2184;7:1101:7:178:655:0.5772,3,62:2:815:418:144:100;64:7:1101:7:178:655;65:7:889:389:231:105,-1,NONE,inf
1162,0,3,2:820:414:139:104:0.6741;7:886:390:287:112:0.3445;7:1144:6:135:654:0.4816,3,62:2:820:414:139:104;64:7:1144:6:135:654;65:7:886:390:287:112,-1,NONE,inf
1163,0,3,2:825:415:186:107:0.7574;5:892:387:345:110:0.1316;5:1208:18:71:644:0.1279,3,62:2:825:415:186:107;64:5:1208:18:71:644;65:5:892:387:345:110,-1,NONE,inf
1164,0,2,2:487:439:21:14:0.2685;2:830:415:192:110:0.6746,1,62:2:830:415:192:110,-1,NONE,inf
1165,0,2,2:534:441:11:11:0.2023;2:833:414:200:115:0.7685,1,62:2:833:414:200:115,-1,NONE,inf
1166,0,2,2:406:474:50:26:0.1467;2:839:414:202:116:0.7348,1,62:2:839:414:202:116,-1,NONE,inf
1167,0,2,2:844:413:209:118:0.6482;5:380:397:118:64:0.3205,2,62:2:844:413:209:118;63:5:380:397:118:64,-1,NONE,inf
1168,0,1,7:848:391:111:139:0.5419,1,62:7:848:391:111:139,-1,NONE,inf
1169,0,2,2:122:438:295:166:0.1119;7:854:395:105:137:0.5815,1,62:7:854:395:105:137,-1,NONE,inf
1170,0,1,2:860:411:239:128:0.6378,1,62:2:860:411:239:128,-1,NONE,inf
1171,0,1,2:865:410:246:130:0.7835,1,62:2:865:410:246:130,-1,NONE,inf
1172,0,1,2:872:409:258:136:0.8455,1,62:2:872:409:258:136,-1,NONE,inf
1173,0,2,2:878:407:269:142:0.8481;5:894:382:385:129:0.3541,2,62:2:878:407:269:142;65:5:894:382:385:129,-1,NONE,inf
1174,0,3,2:64:414:36:33:0.1575;2:886:406:281:148:0.8613;5:895:381:384:125:0.5808,2,62:2:886:406:281:148;65:5:895:381:384:125,-1,NONE,inf
1175,0,3,2:845:401:114:129:0.2875;2:893:405:293:151:0.8389;7:909:382:124:88:0.1139,2,62:2:893:405:293:151;65:2:845:401:114:129,-1,NONE,inf
1176,0,2,2:897:402:313:158:0.8028;5:912:381:367:114:0.3085,2,62:2:897:402:313:158;63:5:912:381:367:114,-1,NONE,inf
1177,0,1,2:905:397:329:166:0.8196,1,62:2:905:397:329:166,-1,NONE,inf
1178,0,3,2:912:396:351:171:0.8358;7:0:300:130:141:0.3882;7:924:376:263:105:0.1305,1,62:2:912:396:351:171,-1,NONE,inf
1179,0,1,2:924:390:355:187:0.8305,1,62:2:924:390:355:187,-1,NONE,inf
1180,0,1,2:933:385:346:195:0.8664,1,62:2:933:385:346:195,-1,NONE,inf
1181,0,1,2:946:387:333:191:0.8496,1,62:2:946:387:333:191,-1,NONE,inf
1182,0,2,2:955:389:324:200:0.8642;7:0:284:80:186:0.1562,1,62:2:955:389:324:200,-1,NONE,inf
1183,0,2,2:965:389:314:208:0.8210;7:952:375:282:115:0.1081,1,62:2:965:389:314:208,-1,NONE,inf
1184,0,3,0:0:276:56:171:0.1028;2:977:389:302:216:0.7799;7:957:374:307:117:0.2564,2,62:2:977:389:302:216;63:7:957:374:307:117,-1,NONE,inf
1185,0,3,0:0:274:40:176:0.5072;2:986:389:293:225:0.8514;7:957:372:318:121:0.3385,2,62:2:986:389:293:225;63:7:957:372:318:121,-1,NONE,inf
1186,0,3,0:0:277:25:144:0.1575;2:1004:389:275:225:0.8656;7:961:370:318:123:0.3739,2,62:2:1004:389:275:225;63:7:961:370:318:123,-1,NONE,inf
1187,0,2,2:1017:390:262:207:0.8012;7:968:369:310:125:0.4712,2,62:2:1017:390:262:207;63:7:968:369:310:125,-1,NONE,inf
1188,0,2,2:1034:395:245:191:0.7296;7:972:369:306:124:0.7301,2,62:2:1034:395:245:191;63:7:972:369:306:124,-1,NONE,inf
1189,0,2,2:1048:406:231:189:0.7666;7:977:369:302:129:0.8392,2,62:2:1048:406:231:189;63:7:977:369:302:129,-1,NONE,inf
1190,0,2,2:1066:423:213:172:0.8364;7:982:368:297:130:0.8126,2,62:2:1066:423:213:172;63:7:982:368:297:130,-1,NONE,inf
1191,0,2,2:1085:432:194:170:0.8211;7:985:367:294:131:0.8665,2,62:2:1085:432:194:170;63:7:985:367:294:131,-1,NONE,inf
1192,0,2,2:1105:451:174:160:0.8196;7:992:366:287:133:0.8579,2,62:2:1105:451:174:160;63:7:992:366:287:133,-1,NONE,inf
1193,0,2,2:1128:468:151:143:0.8744;7:998:366:281:136:0.8753,2,62:2:1128:468:151:143;63:7:998:366:281:136,-1,NONE,inf
1194,0,2,2:1151:490:128:127:0.7893;7:1000:364:279:140:0.8376,2,62:2:1151:490:128:127;63:7:1000:364:279:140,-1,NONE,inf
1195,0,2,2:1180:495:99:127:0.7079;7:1007:362:272:142:0.8606,2,62:2:1180:495:99:127;63:7:1007:362:272:142,-1,NONE,inf
1196,0,2,2:1209:503:70:117:0.6795;7:1015:362:264:144:0.7198,2,62:2:1209:503:70:117;63:7:1015:362:264:144,-1,NONE,inf
1197,0,2,2:1245:510:34:88:0.7297;7:1021:358:258:149:0.8568,2,62:2:1245:510:34:88;63:7:1021:358:258:149,-1,NONE,inf
1198,0,1,7:1025:356:254:151:0.7896,1,63:7:1025:356:254:151,-1,NONE,inf
1199,0,1,7:1030:354:249:153:0.8637,1,63:7:1030:354:249:153,-1,NONE,inf
1200,0,1,7:1036:353:243:153:0.8542,1,63:7:1036:353:243:153,-1,NONE,inf
1201,0,2,2:522:440:12:10:0.2542;7:1041:352:238:154:0.6951,1,63:7:1041:352:238:154,-1,NONE,inf
