frame,sceneChanged,numDetections,detections,numTracks,tracks,activeLeadId,riskLevel,ttc
489,0,4,2:511:445:21:19:0.2103;2:551:451:32:25:0.6890;2:1112:438:167:93:0.1028;7:698:329:261:182:0.3742,2,20:2:551:451:32:25;23:7:698:329:261:182,20,SAFE,inf
490,0,2,2:551:451:32:24:0.6668;7:701:325:258:190:0.4423,2,20:2:551:451:32:24;23:7:701:325:258:190,20,SAFE,inf
491,0,3,2:511:444:21:19:0.2332;2:551:451:32:24:0.6911;7:704:325:255:190:0.6433,2,20:2:551:451:32:24;23:7:704:325:255:190,20,SAFE,inf
492,0,3,2:511:444:21:19:0.2573;2:551:450:32:26:0.6716;7:708:322:251:200:0.6685,2,20:2:551:450:32:26;23:7:708:322:251:200,20,SAFE,inf
493,0,3,2:512:444:20:19:0.2227;2:552:451:32:24:0.6810;7:713:322:246:198:0.6627,2,20:2:552:451:32:24;23:7:713:322:246:198,20,SAFE,inf
494,0,3,2:512:444:21:19:0.2704;2:552:450:33:25:0.6474;7:717:314:242:212:0.5699,2,20:2:552:450:33:25;23:7:717:314:242:212,20,SAFE,inf
495,0,3,2:512:444:21:19:0.2566;2:552:450:33:26:0.6761;7:720:315:239:212:0.7227,2,20:2:552:450:33:26;23:7:720:315:239:212,20,SAFE,inf
496,0,4,2:512:444:21:19:0.3186;2:552:450:33:26:0.6936;2:623:448:18:20:0.2261;7:725:307:234:221:0.7289,2,20:2:552:450:33:26;23:7:725:307:234:221,20,SAFE,inf
497,0,3,2:512:444:21:19:0.2887;2:553:450:32:26:0.6887;7:728:303:231:225:0.7864,2,20:2:553:450:32:26;23:7:728:303:231:225,20,SAFE,inf
498,0,4,2:512:444:20:19:0.2839;2:554:449:32:27:0.6637;2:627:450:16:18:0.2295;7:734:297:225:230:0.8248,3,20:2:554:449:32:27;23:7:734:297:225:230;24:2:512:444:20:19,20,SAFE,inf
499,0,2,2:555:449:31:26:0.5685;7:739:292:220:236:0.8006,2,20:2:555:449:31:26;23:7:739:292:220:236,20,SAFE,21.944
500,0,3,2:555:449:32:26:0.5264;2:628:449:17:19:0.2601;7:744:298:215:231:0.6911,2,20:2:555:449:32:26;23:7:744:298:215:231,20,SAFE,13.222
501,0,2,2:555:448:31:26:0.5157;7:748:293:211:234:0.6809,2,20:2:555:448:31:26;23:7:748:293:211:234,20,SAFE,9.462
502,0,2,2:555:448:32:26:0.5561;7:756:286:203:243:0.6739,2,20:2:555:448:32:26;23:7:756:286:203:243,20,SAFE,7.367
503,0,3,2:556:448:32:25:0.5971;2:629:448:17:16:0.2698;7:761:288:198:243:0.7296,2,20:2:556:448:32:25;23:7:761:288:198:243,20,SAFE,7.330
504,0,3,2:556:448:32:24:0.5412;2:630:448:17:18:0.2100;7:768:284:191:248:0.7709,2,20:2:556:448:32:24;23:7:768:284:191:248,20,SAFE,12.967
505,0,3,2:557:447:32:26:0.5691;2:630:447:18:18:0.2072;7:776:278:183:254:0.6632,2,20:2:557:447:32:26;23:7:776:278:183:254,20,SAFE,21.183
506,0,2,2:557:448:33:25:0.5841;7:784:275:175:257:0.7037,2,20:2:557:448:33:25;23:7:784:275:175:257,20,SAFE,inf
507,0,2,2:558:448:33:24:0.6198;7:792:275:167:257:0.7766,2,20:2:558:448:33:24;23:7:792:275:167:257,20,SAFE,inf
508,0,3,2:558:447:33:25:0.6268;7:719:434:52:38:0.2182;7:801:206:478:380:0.8584,2,20:2:558:447:33:25;23:7:801:206:478:380,20,SAFE,inf
509,0,4,2:558:447:33:25:0.6302;2:631:448:19:16:0.2023;7:720:433:51:40:0.2076;7:808:196:471:396:0.8644,2,20:2:558:447:33:25;23:7:808:196:471:396,20,SAFE,inf
510,0,3,2:559:447:32:25:0.6142;2:631:447:21:18:0.2360;7:823:179:456:421:0.8570,2,20:2:559:447:32:25;23:7:823:179:456:421,20,SAFE,inf
511,0,3,2:559:447:32:25:0.6170;2:630:447:22:18:0.3051;7:832:163:447:406:0.8452,2,20:2:559:447:32:25;23:7:832:163:447:406,20,SAFE,inf
512,0,3,2:559:447:32:25:0.6249;2:632:446:21:18:0.2850;7:849:163:430:426:0.8040,2,20:2:559:447:32:25;23:7:849:163:430:426,20,SAFE,inf
513,0,4,2:558:447:34:25:0.6064;2:632:445:22:18:0.2519;7:725:433:52:38:0.2907;7:861:166:418:423:0.8572,3,20:2:558:447:34:25;23:7:861:166:418:423;25:2:632:445:22:18,20,SAFE,inf
514,0,3,2:559:447:33:25:0.6197;5:880:275:79:256:0.8381;7:726:432:53:39:0.2194,2,20:2:559:447:33:25;23:5:880:275:79:256,20,SAFE,inf
515,0,2,2:559:447:33:25:0.5133;7:894:127:385:469:0.8099,1,20:2:559:447:33:25,20,SAFE,inf
516,0,3,2:502:440:30:20:0.2066;2:559:447:34:25:0.5945;7:914:126:365:481:0.8195,1,20:2:559:447:34:25,20,SAFE,inf
517,0,3,2:501:440:31:21:0.2296;2:560:447:33:25:0.6356;7:934:98:345:514:0.6606,2,20:2:560:447:33:25;26:7:934:98:345:514,20,SAFE,inf
518,0,3,2:502:440:29:21:0.3153;2:560:447:33:25:0.5949;7:960:62:319:565:0.6949,2,20:2:560:447:33:25;26:7:960:62:319:565,20,SAFE,43.715
519,0,3,2:500:440:31:21:0.2828;2:561:447:32:25:0.5965;7:985:29:294:608:0.5232,2,20:2:561:447:32:25;26:7:985:29:294:608,20,SAFE,inf
520,0,2,2:562:447:32:25:0.5870;5:1017:35:262:619:0.4749,2,20:2:562:447:32:25;26:5:1017:35:262:619,20,SAFE,38.144
521,0,3,2:504:441:27:20:0.2911;2:561:447:33:25:0.4084;2:637:446:21:19:0.2310,1,20:2:561:447:33:25,20,SAFE,32.695
522,0,3,2:500:440:30:21:0.3507;2:561:447:33:26:0.6046;2:637:446:22:19:0.2346,1,20:2:561:447:33:26,20,SAFE,34.030
523,0,3,2:504:440:25:22:0.2783;2:562:447:33:26:0.5946;2:637:446:23:19:0.3277,2,20:2:562:447:33:26;25:2:637:446:23:19,20,SAFE,18.324
524,0,5,0:1208:0:71:326:0.1643;2:498:441:31:21:0.5132;2:562:447:33:26:0.5502;2:637:445:24:19:0.3296;7:355:417:51:49:0.2075,3,20:2:562:447:33:26;25:2:637:445:24:19;27:2:498:441:31:21,20,SAFE,13.234
525,0,4,2:497:441:32:21:0.4744;2:563:448:31:25:0.4417;2:637:445:25:20:0.4581;7:353:417:50:48:0.2318,3,20:2:563:448:31:25;25:2:637:445:25:20;27:2:497:441:32:21,20,SAFE,15.880
526,0,3,2:503:441:26:21:0.3069;2:563:447:32:26:0.6339;2:637:445:25:21:0.4575,3,20:2:563:447:32:26;25:2:637:445:25:21;27:2:503:441:26:21,20,SAFE,12.537
527,0,3,2:496:441:33:22:0.4711;2:563:448:31:25:0.6023;2:637:445:26:20:0.3848,3,20:2:563:448:31:25;25:2:637:445:26:20;27:2:496:441:33:22,20,SAFE,15.880
528,0,3,2:496:441:31:21:0.2208;2:563:447:31:26:0.6243;2:637:444:26:22:0.4262,3,20:2:563:447:31:26;25:2:637:444:26:22;27:2:496:441:31:21,20,SAFE,13.234
529,0,2,2:563:448:32:25:0.5292;2:638:444:26:22:0.3816,2,20:2:563:448:32:25;25:2:638:444:26:22,20,SAFE,18.324
530,0,2,2:563:447:32:27:0.5923;2:638:444:27:22:0.3879,2,20:2:563:447:32:27;25:2:638:444:27:22,20,SAFE,10.959
531,0,2,2:563:447:32:27:0.6299;2:640:445:25:21:0.3621,2,20:2:563:447:32:27;25:2:640:445:25:21,20,SAFE,8.355
532,0,2,2:563:448:33:25:0.6419;2:642:445:24:22:0.3320,2,20:2:563:448:33:25;25:2:642:445:24:22,20,SAFE,12.163
533,0,3,2:564:448:32:25:0.6585;2:643:445:24:22:0.2286;7:492:441:33:22:0.2161,2,20:2:564:448:32:25;25:2:643:445:24:22,20,SAFE,22.345
534,0,4,2:491:440:35:24:0.2291;2:564:448:33:26:0.6740;2:645:445:22:22:0.3108;7:324:414:63:52:0.2270,2,20:2:564:448:33:26;25:2:645:445:22:22,20,SAFE,27.268
535,0,2,2:564:448:33:25:0.6668;2:644:445:24:22:0.3276,2,20:2:564:448:33:25;25:2:644:445:24:22,20,SAFE,inf
536,0,3,2:564:448:33:25:0.6267;2:644:445:25:21:0.3485;7:325:413:58:51:0.3060,2,20:2:564:448:33:25;25:2:644:445:25:21,20,SAFE,inf
537,0,3,2:564:448:33:25:0.6218;2:645:445:24:22:0.2259;7:320:413:60:51:0.3566,2,20:2:564:448:33:25;25:2:645:445:24:22,20,SAFE,inf
538,0,2,2:565:448:32:25:0.5755;2:646:444:24:23:0.3208,2,20:2:565:448:32:25;25:2:646:444:24:23,20,SAFE,inf
539,0,1,2:565:448:33:25:0.5599,1,20:2:565:448:33:25,20,SAFE,inf
540,0,1,2:565:448:33:25:0.5657,1,20:2:565:448:33:25,20,SAFE,inf
541,0,2,2:565:448:33:25:0.5407;2:646:444:26:23:0.2064,1,20:2:565:448:33:25,20,SAFE,inf
542,0,3,2:492:441:26:21:0.2130;2:565:448:33:25:0.5217;2:646:444:27:23:0.3205,2,20:2:565:448:33:25;25:2:646:444:27:23,20,SAFE,inf
543,0,2,2:565:448:33:25:0.5840;2:647:444:26:23:0.3374,2,20:2:565:448:33:25;25:2:647:444:26:23,20,SAFE,inf
544,0,1,2:565:448:35:26:0.5633,1,20:2:565:448:35:26,20,SAFE,inf
545,0,2,2:565:448:34:26:0.5205;7:718:425:193:60:0.2033,1,20:2:565:448:34:26,20,SAFE,inf
546,0,2,2:565:448:34:26:0.5401;7:718:425:195:60:0.2010,1,20:2:565:448:34:26,20,SAFE,18.324
547,0,5,2:488:440:28:24:0.2704;2:566:449:34:25:0.6227;2:651:445:25:27:0.2127;7:320:408:37:59:0.2459;7:717:427:197:60:0.2400,1,20:2:566:449:34:25,20,SAFE,26.467
548,0,1,2:566:449:34:25:0.5810,1,20:2:566:449:34:25,20,SAFE,47.641
549,0,2,2:566:449:34:25:0.5236;7:720:426:215:62:0.3149,1,20:2:566:449:34:25,20,SAFE,26.467
550,0,2,2:566:449:34:25:0.4744;7:728:431:101:57:0.2348,1,20:2:566:449:34:25,20,SAFE,39.701
551,0,1,2:567:449:33:25:0.4605,1,20:2:567:449:33:25,20,SAFE,inf
552,0,1,2:567:449:33:26:0.5098,1,20:2:567:449:33:26,20,SAFE,34.030
553,0,2,2:567:449:34:27:0.5597;7:474:441:40:24:0.2726,1,20:2:567:449:34:27,20,SAFE,14.233
554,0,3,2:568:449:33:26:0.5247;7:320:405:15:61:0.2169;7:472:441:41:24:0.2239,1,20:2:568:449:33:26,20,SAFE,13.402
555,0,2,2:567:449:35:27:0.5612;7:472:441:44:24:0.2309,1,20:2:567:449:35:27,20,SAFE,9.704
556,0,2,2:568:449:34:27:0.5706;7:470:441:40:24:0.3221,1,20:2:568:449:34:27,20,SAFE,8.114
557,0,2,2:568:451:35:24:0.5756;7:482:441:29:25:0.2299,1,20:2:568:451:35:24,20,SAFE,21.296
558,0,2,2:568:451:35:24:0.6066;7:481:441:28:24:0.3019,1,20:2:568:451:35:24,20,SAFE,inf
559,0,2,2:569:450:33:25:0.5362;7:480:441:28:24:0.2648,2,20:2:569:450:33:25;28:7:480:441:28:24,20,SAFE,inf
560,0,2,2:569:451:35:24:0.5406;7:480:441:27:24:0.2021,2,20:2:569:451:35:24;28:7:480:441:27:24,20,SAFE,inf
561,0,1,2:570:450:34:26:0.5702,1,20:2:570:450:34:26,20,SAFE,inf
562,0,1,2:570:451:34:25:0.4222,1,20:2:570:451:34:25,20,SAFE,inf
563,0,1,2:570:451:35:25:0.4599,1,20:2:570:451:35:25,20,SAFE,inf
564,0,1,2:571:451:34:25:0.4039,1,20:2:571:451:34:25,20,SAFE,inf
565,0,2,2:571:452:35:24:0.2968;7:460:441:40:26:0.3199,2,20:2:571:452:35:24;28:7:460:441:40:26,20,SAFE,inf
566,0,2,2:571:452:35:25:0.3556;7:458:441:43:27:0.2252,2,20:2:571:452:35:25;28:7:458:441:43:27,20,SAFE,inf
567,0,3,2:572:451:36:26:0.5633;2:667:445:33:33:0.3329;7:457:441:44:27:0.3071,2,20:2:572:451:36:26;28:7:457:441:44:27,20,SAFE,inf
568,0,3,2:573:452:35:24:0.6066;2:667:446:33:33:0.3578;7:472:442:26:25:0.2261,2,20:2:573:452:35:24;28:7:472:442:26:25,20,SAFE,inf
569,0,1,2:572:452:36:25:0.5109,1,20:2:572:452:36:25,20,SAFE,inf
570,0,1,2:573:452:35:25:0.5758,1,20:2:573:452:35:25,20,SAFE,inf
571,0,2,2:573:452:36:25:0.5280;7:468:443:29:25:0.2518,2,20:2:573:452:36:25;28:7:468:443:29:25,20,SAFE,19.072
572,0,2,2:468:442:29:26:0.2269;2:574:453:36:24:0.6343,2,20:2:574:453:36:24;28:2:468:442:29:26,20,SAFE,inf
